,id,type,DEG_tp2_tp4,GO_BP
8838,FUN_009346,gene,no,forebrain-midbrain boundary formation [GO:0021905]
8839,FUN_009346,gene,no,gene expression [GO:0010467]
8840,FUN_009346,gene,no,glandular epithelial cell differentiation [GO:0002067]
8841,FUN_009346,gene,no,glucose homeostasis [GO:0042593]
8842,FUN_009346,gene,no,habenula development [GO:0021986]
8843,FUN_009346,gene,no,hindbrain development [GO:0030902]
8844,FUN_009346,gene,no,histone acetylation [GO:0016573]
8845,FUN_009346,gene,no,insulin metabolic process [GO:1901142]
8846,FUN_009346,gene,no,interkinetic nuclear migration [GO:0022027]
8847,FUN_009346,gene,no,iris morphogenesis [GO:0061072]
8848,FUN_009346,gene,no,keratinocyte differentiation [GO:0030216]
8849,FUN_009346,gene,no,lacrimal gland development [GO:0032808]
8850,FUN_009346,gene,no,learned vocalization behavior or vocal learning [GO:0098598]
8851,FUN_009346,gene,no,lens development in camera-type eye [GO:0002088]
8852,FUN_009346,gene,no,negative regulation of cell population proliferation [GO:0008285]
8853,FUN_009346,gene,no,negative regulation of epithelial cell proliferation [GO:0050680]
8854,FUN_009346,gene,no,negative regulation of neural precursor cell proliferation [GO:2000178]
8855,FUN_009346,gene,no,negative regulation of neuroblast proliferation [GO:0007406]
8856,FUN_009346,gene,no,negative regulation of neuron differentiation [GO:0045665]
8857,FUN_009346,gene,no,negative regulation of protein phosphorylation [GO:0001933]
8858,FUN_009346,gene,no,negative regulation of transcription by RNA polymerase II [GO:0000122]
8859,FUN_009346,gene,no,neural crest cell migration [GO:0001755]
8860,FUN_009346,gene,no,neural precursor cell proliferation [GO:0061351]
8861,FUN_009346,gene,no,neuroblast proliferation [GO:0007405]
8862,FUN_009346,gene,no,neuron differentiation [GO:0030182]
8863,FUN_009346,gene,no,neuron migration [GO:0001764]
8864,FUN_009346,gene,no,olfactory bulb development [GO:0021772]
8865,FUN_009346,gene,no,olfactory bulb mitral cell layer development [GO:0061034]
8866,FUN_009346,gene,no,oligodendrocyte cell fate specification [GO:0021778]
8867,FUN_009346,gene,no,pallium development [GO:0021543]
8868,FUN_009346,gene,no,pancreatic A cell development [GO:0003322]
8869,FUN_009346,gene,no,pancreatic A cell differentiation [GO:0003310]
8870,FUN_009346,gene,no,pituitary gland development [GO:0021983]
8871,FUN_009346,gene,no,positive regulation of cell death [GO:0010942]
8872,FUN_009346,gene,no,positive regulation of cell fate specification [GO:0042660]
8873,FUN_009346,gene,no,positive regulation of core promoter binding [GO:1904798]
8874,FUN_009346,gene,no,positive regulation of DNA-templated transcription [GO:0045893]
8875,FUN_009346,gene,no,positive regulation of epithelial cell differentiation [GO:0030858]
8876,FUN_009346,gene,no,positive regulation of gene expression [GO:0010628]
8877,FUN_009346,gene,no,positive regulation of glucagon secretion [GO:0070094]
8878,FUN_009346,gene,no,positive regulation of glutamatergic neuron differentiation [GO:0120008]
8879,FUN_009346,gene,no,positive regulation of neuroblast proliferation [GO:0002052]
8880,FUN_009346,gene,no,positive regulation of neuron migration [GO:2001224]
8881,FUN_009346,gene,no,positive regulation of transcription by RNA polymerase II [GO:0045944]
8882,FUN_009346,gene,no,protein localization to organelle [GO:0033365]
8883,FUN_009346,gene,no,protein phosphorylation [GO:0006468]
8884,FUN_009346,gene,no,regionalization [GO:0003002]
8885,FUN_009346,gene,no,regulation of asymmetric cell division [GO:0009786]
8886,FUN_009346,gene,no,regulation of cell migration [GO:0030334]
8887,FUN_009346,gene,no,regulation of gene expression [GO:0010468]
8888,FUN_009346,gene,no,regulation of neurogenesis [GO:0050767]
8889,FUN_009346,gene,no,regulation of neuron differentiation [GO:0045664]
8890,FUN_009346,gene,no,regulation of neuron projection development [GO:0010975]
8891,FUN_009346,gene,no,regulation of timing of cell differentiation [GO:0048505]
8892,FUN_009346,gene,no,regulation of transcription by RNA polymerase II [GO:0006357]
8893,FUN_009346,gene,no,response to ethanol [GO:0045471]
8894,FUN_009346,gene,no,response to wounding [GO:0009611]
8895,FUN_009346,gene,no,retina development in camera-type eye [GO:0060041]
8896,FUN_009346,gene,no,rhombomere morphogenesis [GO:0021593]
8897,FUN_009346,gene,no,salivary gland morphogenesis [GO:0007435]
8898,FUN_009346,gene,no,sensory neuron migration [GO:1904937]
8899,FUN_009346,gene,no,signal transduction involved in regulation of gene expression [GO:0023019]
8900,FUN_009346,gene,no,smoothened signaling pathway [GO:0007224]
8901,FUN_009346,gene,no,spinal cord development [GO:0021510]
8902,FUN_009346,gene,no,telencephalon regionalization [GO:0021978]
8903,FUN_009346,gene,no,transcription by RNA polymerase II [GO:0006366]
8904,FUN_009346,gene,no,type B pancreatic cell differentiation [GO:0003309]
8905,FUN_009346,gene,no,ventral spinal cord development [GO:0021517]
8906,FUN_008927,gene,no,angiogenesis [GO:0001525]
8907,FUN_008927,gene,no,apoptotic process [GO:0006915]
8908,FUN_008927,gene,no,positive regulation of gene expression [GO:0010628]
8909,FUN_008927,gene,no,protein folding [GO:0006457]
8910,FUN_008955,gene,no,cellular response to DNA damage stimulus [GO:0006974]
8911,FUN_008955,gene,no,DNA repair [GO:0006281]
8912,FUN_008955,gene,no,nucleosome assembly [GO:0006334]
8913,FUN_008955,gene,no,protein polyubiquitination [GO:0000209]
8914,FUN_009560,gene,no,cell cycle [GO:0007049]
8915,FUN_009560,gene,no,cell division [GO:0051301]
8916,FUN_009560,gene,no,regulation of mitotic cell cycle [GO:0007346]
8917,FUN_009565,gene,no,cell cycle [GO:0007049]
8918,FUN_009565,gene,no,cell division [GO:0051301]
8919,FUN_009565,gene,no,regulation of mitotic cell cycle [GO:0007346]
8920,FUN_009569,gene,no,cell cycle [GO:0007049]
8921,FUN_009569,gene,no,cell division [GO:0051301]
8922,FUN_009569,gene,no,regulation of mitotic cell cycle [GO:0007346]
8923,FUN_008963,gene,no,camera-type eye development [GO:0043010]
8924,FUN_008963,gene,no,chemical synaptic transmission [GO:0007268]
8925,FUN_008963,gene,no,G protein-coupled receptor signaling pathway [GO:0007186]
8926,FUN_008963,gene,no,G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]
8927,FUN_008963,gene,no,glucose homeostasis [GO:0042593]
8928,FUN_008963,gene,no,negative regulation of cGMP-mediated signaling [GO:0010754]
8929,FUN_008963,gene,no,negative regulation of cytosolic calcium ion concentration [GO:0051481]
8930,FUN_008963,gene,no,negative regulation of delayed rectifier potassium channel activity [GO:1902260]
8931,FUN_008963,gene,no,negative regulation of insulin secretion [GO:0046676]
8932,FUN_008963,gene,no,negative regulation of neuron apoptotic process [GO:0043524]
8933,FUN_008963,gene,no,negative regulation of transmission of nerve impulse [GO:0051970]
8934,FUN_008963,gene,no,negative regulation of vasoconstriction [GO:0045906]
8935,FUN_008963,gene,no,positive regulation of circadian sleep/wake cycle, non-REM sleep [GO:0046010]
8936,FUN_008963,gene,no,positive regulation of transmission of nerve impulse [GO:0051971]
8937,FUN_008963,gene,no,regulation of insulin secretion [GO:0050796]
8938,FUN_008963,gene,no,regulation of neuronal action potential [GO:0098908]
8939,FUN_009608,gene,no,cell cycle [GO:0007049]
8940,FUN_009608,gene,no,cell division [GO:0051301]
8941,FUN_009608,gene,no,regulation of mitotic cell cycle [GO:0007346]
8942,FUN_009611,gene,no,cell cycle [GO:0007049]
8943,FUN_009611,gene,no,cell division [GO:0051301]
8944,FUN_009611,gene,no,regulation of mitotic cell cycle [GO:0007346]
8945,FUN_008969,gene,no,chaperone-mediated protein folding [GO:0061077]
8946,FUN_008969,gene,no,protein peptidyl-prolyl isomerization [GO:0000413]
8947,FUN_009639,gene,no,hemolysis in another organism [GO:0044179]
8948,FUN_010672,gene,no,
8949,FUN_010689,gene,no,embryonic body morphogenesis [GO:0010172]
8950,FUN_010689,gene,no,fibroblast growth factor receptor signaling pathway [GO:0008543]
8951,FUN_010689,gene,no,G1/S transition of mitotic cell cycle [GO:0000082]
8952,FUN_010689,gene,no,miRNA metabolic process [GO:0010586]
8953,FUN_010689,gene,no,miRNA-mediated gene silencing by inhibition of translation [GO:0035278]
8954,FUN_010689,gene,no,negative regulation of translation [GO:0017148]
8955,FUN_010689,gene,no,neural tube development [GO:0021915]
8956,FUN_010689,gene,no,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
8957,FUN_010689,gene,no,protein autoubiquitination [GO:0051865]
8958,FUN_010689,gene,no,protein polyubiquitination [GO:0000209]
8959,FUN_010689,gene,no,regulation of miRNA-mediated gene silencing [GO:0060964]
8960,FUN_010689,gene,no,regulation of neural precursor cell proliferation [GO:2000177]
8961,FUN_010689,gene,no,stem cell proliferation [GO:0072089]
8962,FUN_010725,gene,no,cell cycle [GO:0007049]
8963,FUN_010725,gene,no,peptidyl-threonine dephosphorylation [GO:0035970]
8964,FUN_010725,gene,no,protein dephosphorylation [GO:0006470]
8965,FUN_010725,gene,no,regulation of cell cycle [GO:0051726]
8966,FUN_010775,gene,no,DNA-templated transcription [GO:0006351]
8967,FUN_010775,gene,no,transcription elongation by RNA polymerase II promoter [GO:0006368]
8968,FUN_010818,gene,yes,apoptotic process [GO:0006915]
8969,FUN_010818,gene,yes,protein phosphorylation [GO:0006468]
8970,FUN_010840,gene,no,positive regulation of cell population proliferation [GO:0008284]
8971,FUN_010840,gene,no,regulation of DNA-templated transcription [GO:0006355]
8972,FUN_010940,gene,no,formation of cytoplasmic translation initiation complex [GO:0001732]
8973,FUN_010940,gene,no,translational initiation [GO:0006413]
8974,FUN_010950,gene,no,atrioventricular valve development [GO:0003171]
8975,FUN_010950,gene,no,calcium ion transmembrane transport [GO:0070588]
8976,FUN_010950,gene,no,cell-cell signaling by wnt [GO:0198738]
8977,FUN_010950,gene,no,cellular response to calcium ion [GO:0071277]
8978,FUN_010950,gene,no,cellular response to oscillatory fluid shear stress [GO:0097704]
8979,FUN_010950,gene,no,cilium assembly [GO:0060271]
8980,FUN_010950,gene,no,detection of mechanical stimulus [GO:0050982]
8981,FUN_010950,gene,no,determination of heart left/right asymmetry [GO:0061371]
8982,FUN_010950,gene,no,determination of left/right symmetry [GO:0007368]
8983,FUN_010950,gene,no,dorsal/ventral pattern formation [GO:0009953]
8984,FUN_010950,gene,no,embryonic heart tube morphogenesis [GO:0003143]
8985,FUN_010950,gene,no,heart development [GO:0007507]
8986,FUN_010950,gene,no,heart jogging [GO:0003146]
8987,FUN_010950,gene,no,heart looping [GO:0001947]
8988,FUN_010950,gene,no,hematopoietic progenitor cell differentiation [GO:0002244]
8989,FUN_010950,gene,no,inorganic cation transmembrane transport [GO:0098662]
8990,FUN_010950,gene,no,kidney development [GO:0001822]
8991,FUN_010950,gene,no,Kupffer's vesicle development [GO:0070121]
8992,FUN_010950,gene,no,left/right pattern formation [GO:0060972]
8993,FUN_010950,gene,no,lymphangiogenesis [GO:0001946]
8994,FUN_010950,gene,no,Notch signaling pathway [GO:0007219]
8995,FUN_010950,gene,no,positive regulation of sequestering of calcium ion [GO:0051284]
8996,FUN_010950,gene,no,potassium ion transmembrane transport [GO:0071805]
8997,FUN_010950,gene,no,pronephros development [GO:0048793]
8998,FUN_010950,gene,no,pronephros morphogenesis [GO:0072114]
8999,FUN_010950,gene,no,protein heterotetramerization [GO:0051290]
9000,FUN_010950,gene,no,protein tetramerization [GO:0051262]
9001,FUN_010950,gene,no,protein-containing complex assembly [GO:0065003]
9002,FUN_010950,gene,no,proximal convoluted tubule development [GO:0072019]
9003,FUN_010950,gene,no,regulation of cardiac muscle contraction by calcium ion signaling [GO:0010882]
9004,FUN_010950,gene,no,regulation of collagen biosynthetic process [GO:0032965]
9005,FUN_010950,gene,no,regulation of ion transmembrane transport [GO:0034765]
9006,FUN_010950,gene,no,release of sequestered calcium ion into cytosol [GO:0051209]
9007,FUN_010950,gene,no,ventriculo bulbo valve development [GO:0003173]
9008,FUN_010950,gene,no,Wnt signaling pathway [GO:0016055]
9009,FUN_010962,gene,no,chromatin organization [GO:0006325]
9010,FUN_010962,gene,no,histone H2B conserved C-terminal lysine ubiquitination [GO:0071894]
9011,FUN_010962,gene,no,histone H2B ubiquitination [GO:0033523]
9012,FUN_010962,gene,no,histone monoubiquitination [GO:0010390]
9013,FUN_010962,gene,no,histone ubiquitination [GO:0016574]
9014,FUN_010962,gene,no,negative regulation of cell migration [GO:0030336]
9015,FUN_010962,gene,no,positive regulation of DNA-templated transcription [GO:0045893]
9016,FUN_010962,gene,no,positive regulation of histone methylation [GO:0031062]
9017,FUN_010962,gene,no,protein polyubiquitination [GO:0000209]
9018,FUN_010962,gene,no,regulation of DNA-templated transcription [GO:0006355]
9019,FUN_010962,gene,no,ubiquitin-dependent protein catabolic process [GO:0006511]
9020,FUN_010964,gene,no,D-serine biosynthetic process [GO:0070179]
9021,FUN_010964,gene,no,D-serine metabolic process [GO:0070178]
9022,FUN_010964,gene,no,L-serine metabolic process [GO:0006563]
9023,FUN_010964,gene,no,pyruvate biosynthetic process [GO:0042866]
9024,FUN_010964,gene,no,response to lipopolysaccharide [GO:0032496]
9025,FUN_010978,gene,no,meiotic cell cycle [GO:0051321]
9026,FUN_010978,gene,no,negative regulation of transposition [GO:0010529]
9027,FUN_010978,gene,no,piRNA processing [GO:0034587]
9028,FUN_010978,gene,no,regulation of translation [GO:0006417]
9029,FUN_010978,gene,no,RNA-mediated gene silencing [GO:0031047]
9030,FUN_010978,gene,no,sperm DNA condensation [GO:0035092]
9031,FUN_010978,gene,no,spermatid development [GO:0007286]
9032,FUN_010978,gene,no,spermatogenesis [GO:0007283]
9033,FUN_011000,gene,no,
9034,FUN_010614,gene,no,maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]
9035,FUN_010614,gene,no,maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]
9036,FUN_011282,gene,no,cell surface pattern recognition receptor signaling pathway [GO:0002752]
9037,FUN_011282,gene,no,complement activation [GO:0006956]
9038,FUN_011282,gene,no,complement activation, lectin pathway [GO:0001867]
9039,FUN_011282,gene,no,defense response to virus [GO:0051607]
9040,FUN_011282,gene,no,G protein-coupled receptor signaling pathway [GO:0007186]
9041,FUN_011282,gene,no,negative regulation of RNA biosynthetic process [GO:1902679]
9042,FUN_011282,gene,no,negative regulation of viral entry into host cell [GO:0046597]
9043,FUN_011282,gene,no,positive regulation of interleukin-8 production [GO:0032757]
9044,FUN_011282,gene,no,positive regulation of opsonization [GO:1903028]
9045,FUN_011282,gene,no,proteolysis [GO:0006508]
9046,FUN_011282,gene,no,recognition of apoptotic cell [GO:0043654]
9047,FUN_010621,gene,no,transcription initiation at RNA polymerase II promoter [GO:0006367]
9048,FUN_011416,gene,no,carbohydrate metabolic process [GO:0005975]
9049,FUN_011416,gene,no,protein N-linked glycosylation [GO:0006487]
9050,FUN_012624,gene,no,
9051,FUN_012628,gene,no,flagellated sperm motility [GO:0030317]
9052,FUN_012628,gene,no,ion transmembrane transport [GO:0034220]
9053,FUN_012628,gene,no,regulation of intracellular pH [GO:0051453]
9054,FUN_012628,gene,no,single fertilization [GO:0007338]
9055,FUN_012655,gene,no,amino acid import across plasma membrane [GO:0089718]
9056,FUN_012655,gene,no,amino acid transport [GO:0006865]
9057,FUN_012655,gene,no,L-amino acid transport [GO:0015807]
9058,FUN_012655,gene,no,L-arginine import across plasma membrane [GO:0097638]
9059,FUN_012655,gene,no,L-arginine transmembrane transport [GO:1903826]
9060,FUN_012655,gene,no,L-histidine import across plasma membrane [GO:1903810]
9061,FUN_012655,gene,no,L-ornithine transmembrane transport [GO:1903352]
9062,FUN_012655,gene,no,lysine transport [GO:0015819]
9063,FUN_012655,gene,no,ornithine transport [GO:0015822]
9064,FUN_012655,gene,no,positive regulation of T cell proliferation [GO:0042102]
9065,FUN_012655,gene,no,transport across blood-brain barrier [GO:0150104]
9066,FUN_012662,gene,no,protein auto-ADP-ribosylation [GO:0070213]
9067,FUN_012676,gene,no,centrosome cycle [GO:0007098]
9068,FUN_012676,gene,no,chromatin remodeling [GO:0006338]
9069,FUN_012676,gene,no,histone deacetylation [GO:0016575]
9070,FUN_012676,gene,no,negative regulation of DNA-templated transcription [GO:0045892]
